0 1
0 3
0 4
0 8
0 16
0 23
0 24
0 25
0 26
0 27
0 30
0 32
0 35
0 38
0 41
0 42
0 49
0 53
0 57
0 58
0 60
0 63
0 67
0 70
0 72
0 75
0 76
0 82
0 83
0 84
0 85
0 93
0 95
0 98
1 5
1 7
1 9
1 10
1 13
1 18
1 20
1 24
1 26
1 27
1 30
1 34
1 38
1 39
1 41
1 47
1 48
1 52
1 59
1 60
1 64
1 65
1 66
1 72
1 73
1 74
1 75
1 78
1 79
1 81
1 82
1 89
1 93
1 94
1 95
1 97
1 98
2 3
2 5
2 6
2 7
2 8
2 11
2 12
2 13
2 15
2 16
2 17
2 20
2 23
2 24
2 25
2 29
2 31
2 35
2 36
2 40
2 42
2 45
2 47
2 48
2 49
2 52
2 53
2 54
2 56
2 59
2 64
2 65
2 67
2 68
2 69
2 71
2 75
2 76
2 79
2 82
2 83
2 84
2 86
2 90
2 92
2 99
3 4
3 8
3 9
3 11
3 12
3 18
3 21
3 27
3 31
3 35
3 36
3 37
3 40
3 41
3 42
3 43
3 46
3 47
3 48
3 50
3 51
3 52
3 53
3 58
3 59
3 60
3 61
3 65
3 69
3 70
3 71
3 74
3 77
3 83
3 86
3 88
3 92
3 93
3 94
4 6
4 8
4 9
4 10
4 14
4 16
4 17
4 20
4 21
4 25
4 26
4 31
4 33
4 35
4 37
4 38
4 39
4 44
4 45
4 46
4 48
4 49
4 54
4 62
4 68
4 69
4 75
4 82
4 85
4 86
4 91
4 99
5 6
5 7
5 8
5 9
5 14
5 17
5 18
5 19
5 24
5 26
5 27
5 28
5 29
5 33
5 38
5 41
5 42
5 43
5 50
5 51
5 53
5 54
5 56
5 57
5 61
5 62
5 70
5 72
5 84
5 85
5 86
5 88
5 93
5 94
5 96
6 8
6 18
6 19
6 22
6 25
6 26
6 28
6 30
6 31
6 32
6 37
6 39
6 41
6 42
6 43
6 47
6 50
6 54
6 61
6 72
6 76
6 78
6 79
6 81
6 82
6 85
6 87
6 88
6 89
6 92
6 95
6 96
6 97
6 98
6 99
7 9
7 11
7 13
7 14
7 16
7 19
7 20
7 21
7 28
7 29
7 31
7 33
7 35
7 36
7 39
7 40
7 42
7 43
7 46
7 51
7 55
7 57
7 62
7 66
7 68
7 69
7 76
7 80
7 82
7 88
7 93
8 11
8 13
8 16
8 21
8 22
8 24
8 30
8 32
8 38
8 42
8 43
8 44
8 47
8 48
8 50
8 52
8 57
8 61
8 62
8 63
8 66
8 67
8 69
8 70
8 72
8 76
8 78
8 80
8 83
8 86
8 89
8 90
8 95
8 97
8 99
9 10
9 13
9 14
9 15
9 19
9 21
9 25
9 28
9 31
9 32
9 35
9 38
9 42
9 43
9 45
9 46
9 51
9 54
9 55
9 57
9 58
9 62
9 63
9 64
9 65
9 66
9 67
9 68
9 71
9 74
9 76
9 78
9 79
9 84
9 87
9 90
9 91
10 12
10 14
10 15
10 16
10 17
10 18
10 20
10 22
10 26
10 33
10 34
10 43
10 46
10 51
10 61
10 66
10 69
10 70
10 73
10 74
10 77
10 79
10 81
10 84
10 85
10 86
10 92
10 94
10 95
10 97
10 98
11 16
11 18
11 24
11 26
11 27
11 30
11 31
11 33
11 35
11 42
11 44
11 47
11 50
11 54
11 55
11 58
11 59
11 63
11 64
11 67
11 68
11 69
11 73
11 74
11 81
11 82
11 83
11 85
11 86
11 87
11 89
11 92
11 93
11 97
11 99
12 13
12 20
12 21
12 22
12 23
12 30
12 40
12 44
12 45
12 46
12 48
12 50
12 53
12 54
12 56
12 58
12 61
12 62
12 63
12 65
12 71
12 75
12 77
12 81
12 84
12 85
12 87
12 88
12 90
12 95
12 97
12 99
13 16
13 19
13 20
13 21
13 22
13 25
13 27
13 29
13 31
13 32
13 35
13 38
13 40
13 42
13 43
13 45
13 50
13 54
13 58
13 61
13 64
13 65
13 68
13 72
13 73
13 76
13 77
13 85
13 87
13 88
13 90
13 96
13 99
14 22
14 26
14 30
14 32
14 36
14 37
14 42
14 43
14 50
14 51
14 56
14 57
14 59
14 60
14 61
14 62
14 65
14 66
14 72
14 75
14 78
14 81
14 84
14 88
14 91
14 93
15 17
15 21
15 24
15 26
15 31
15 33
15 35
15 37
15 38
15 39
15 43
15 44
15 48
15 49
15 51
15 52
15 53
15 57
15 58
15 59
15 60
15 62
15 63
15 65
15 74
15 76
15 77
15 84
15 85
15 86
15 91
15 93
15 94
15 95
15 96
15 99
16 18
16 21
16 22
16 24
16 26
16 28
16 29
16 30
16 35
16 37
16 40
16 41
16 42
16 43
16 45
16 46
16 51
16 53
16 54
16 59
16 60
16 65
16 68
16 71
16 74
16 75
16 81
16 83
16 85
16 86
16 88
16 89
16 90
16 92
16 96
16 97
16 98
16 99
17 18
17 20
17 21
17 27
17 28
17 29
17 31
17 32
17 34
17 36
17 40
17 42
17 49
17 52
17 53
17 54
17 57
17 58
17 62
17 63
17 66
17 69
17 70
17 74
17 77
17 80
17 82
17 83
17 85
17 90
17 93
17 95
17 96
17 98
18 20
18 29
18 33
18 34
18 55
18 56
18 58
18 64
18 67
18 71
18 73
18 74
18 75
18 76
18 82
18 83
18 85
18 86
18 89
18 91
18 93
18 94
18 95
19 20
19 21
19 22
19 26
19 27
19 31
19 32
19 33
19 35
19 37
19 40
19 42
19 44
19 45
19 53
19 57
19 58
19 59
19 60
19 63
19 64
19 68
19 70
19 77
19 79
19 82
19 83
19 84
19 91
19 95
19 96
19 98
19 99
20 21
20 22
20 23
20 25
20 28
20 29
20 30
20 35
20 36
20 37
20 40
