0 2
0 5
0 8
0 16
0 17
0 21
0 23
0 26
0 27
0 28
0 31
0 33
0 40
0 42
0 50
0 53
0 55
0 56
0 59
0 60
0 66
0 72
0 90
0 93
0 94
0 98
1 5
1 9
1 10
1 17
1 18
1 19
1 22
1 23
1 24
1 25
1 26
1 28
1 29
1 33
1 36
1 41
1 48
1 55
1 56
1 58
1 73
1 76
1 80
1 85
1 86
1 90
1 91
1 92
1 93
1 95
2 8
2 12
2 13
2 24
2 25
2 29
2 31
2 32
2 36
2 37
2 38
2 40
2 41
2 43
2 44
2 45
2 47
2 48
2 49
2 52
2 56
2 57
2 64
2 65
2 68
2 73
2 74
2 77
2 81
2 83
2 84
2 85
2 88
2 90
2 93
2 94
2 96
2 98
3 4
3 9
3 10
3 12
3 15
3 18
3 22
3 26
3 33
3 36
3 46
3 48
3 49
3 54
3 55
3 56
3 60
3 61
3 65
3 66
3 67
3 68
3 69
3 70
3 72
3 73
3 79
3 80
3 81
3 83
3 94
3 96
3 98
3 99
4 5
4 7
4 10
4 12
4 13
4 14
4 15
4 17
4 21
4 22
4 30
4 34
4 36
4 38
4 40
4 45
4 50
4 51
4 52
4 53
4 54
4 61
4 66
4 69
4 70
4 75
4 81
4 85
4 92
4 95
4 97
5 6
5 7
5 10
5 18
5 20
5 21
5 24
5 36
5 38
5 39
5 42
5 45
5 47
5 50
5 53
5 56
5 57
5 63
5 77
5 86
5 87
5 88
5 90
5 92
5 94
5 98
6 8
6 11
6 17
6 18
6 29
6 30
6 32
6 36
6 38
6 46
6 49
6 50
6 55
6 56
6 64
6 66
6 70
6 72
6 76
6 80
6 81
6 82
6 85
6 87
6 88
6 92
6 93
7 9
7 13
7 14
7 15
7 16
7 17
7 20
7 25
7 26
7 28
7 34
7 42
7 47
7 48
7 57
7 64
7 66
7 67
7 71
7 73
7 74
7 76
7 79
7 80
7 86
7 95
7 96
7 97
7 99
8 9
8 11
8 14
8 15
8 18
8 19
8 20
8 26
8 27
8 28
8 36
8 38
8 43
8 44
8 52
8 58
8 62
8 67
8 71
8 76
8 80
8 81
8 82
8 83
8 85
8 89
8 94
8 97
8 98
8 99
9 12
9 14
9 17
9 21
9 26
9 27
9 32
9 34
9 40
9 43
9 45
9 46
9 47
9 48
9 51
9 52
9 56
9 61
9 63
9 71
9 73
9 76
9 82
9 86
9 92
9 98
10 11
10 24
10 25
10 30
10 32
10 37
