0 2
0 7
0 8
0 11
1 3
1 5
1 9
1 10
1 12
2 7
2 8
2 11
3 5
3 9
3 10
4 6
5 9
5 10
5 12
7 8
7 11
7 17
8 11
8 17
9 10
9 12
9 13
10 12
11 14
11 15
11 17
12 13
13 18
13 19
13 21
13 23
13 25
14 15
14 16
14 17
14 20
14 24
14 27
14 31
15 16
15 17
15 20
15 24
15 27
15 31
16 20
16 24
16 31
17 24
17 27
17 29
17 30
17 35
18 19
18 21
18 23
18 25
18 28
18 32
18 33
18 34
18 36
19 20
19 21
19 23
19 25
19 28
19 33
19 34
19 36
20 24
20 28
20 31
20 39
21 23
21 25
21 28
21 32
21 33
21 34
21 36
21 40
21 41
22 26
22 38
22 42
22 43
22 46
23 25
23 28
23 32
23 33
23 34
23 36
23 40
23 44
23 45
23 47
24 27
24 29
24 30
24 31
24 35
24 37
24 39
24 48
25 28
25 32
25 33
25 34
25 36
25 40
25 44
25 45
25 47
26 32
26 33
26 38
26 40
26 41
26 42
26 43
26 46
27 29
27 30
27 31
27 35
27 37
28 33
28 34
28 36
28 39
28 44
28 47
29 30
29 31
29 35
29 37
30 31
30 35
30 37
31 35
31 37
31 39
31 48
31 51
32 33
32 34
32 36
32 40
32 41
32 45
32 47
32 50
32 53
32 54
33 34
33 36
33 40
33 41
33 45
33 47
33 50
33 53
33 54
34 36
34 40
34 41
34 44
34 45
34 47
34 50
35 37
35 39
35 48
36 40
36 41
36 44
36 45
36 47
36 50
36 53
36 54
36 56
37 39
37 48
37 57
38 41
38 42
38 43
38 46
38 49
38 52
38 55
38 59
39 44
39 48
39 51
39 57
40 41
40 44
40 45
40 47
40 50
40 53
40 54
40 55
40 56
40 58
40 60
41 42
41 43
41 45
41 47
41 49
41 50
41 53
41 54
41 55
41 59
41 60
42 43
42 46
42 49
42 52
42 59
43 46
43 49
43 52
43 53
43 55
43 59
44 45
44 47
44 50
44 56
44 58
44 63
44 65
44 66
44 68
45 47
45 50
45 53
45 54
45 55
45 56
45 58
45 60
45 63
45 67
45 71
46 49
46 52
46 55
46 59
46 69
47 50
47 53
47 54
47 56
47 58
47 63
47 65
47 66
47 67
48 51
48 57
48 62
48 64
48 70
49 52
49 53
49 54
49 55
49 59
49 61
49 69
50 53
50 54
50 55
50 56
50 58
50 59
50 60
50 61
50 63
50 67
50 71
51 57
51 64
51 65
51 70
51 73
51 74
52 53
52 54
52 55
52 59
52 60
52 61
52 69
53 54
53 55
53 56
53 58
53 59
53 60
53 61
53 63
53 67
53 71
54 55
54 56
54 58
54 59
54 60
54 61
54 63
54 67
54 71
55 56
55 59
55 60
55 61
55 63
55 67
55 71
56 58
56 60
56 63
56 65
56 66
56 67
56 68
56 71
56 75
56 76
56 78
56 80
57 62
57 64
57 70
57 72
57 74
57 77
58 60
58 63
58 65
58 66
58 67
58 68
58 71
58 73
58 75
58 76
58 78
58 80
59 60
59 61
59 69
60 61
60 63
60 67
60 71
60 76
61 67
61 69
61 71
61 76
62 64
62 70
62 72
62 74
62 77
62 82
63 65
63 66
63 67
63 68
63 71
63 75
63 76
63 78
63 80
63 84
64 70
64 72
64 73
64 74
64 79
64 81
64 82
64 83
64 86
65 66
65 67
65 68
65 70
65 71
65 73
65 75
65 78
65 79
65 80
65 81
66 67
66 68
66 71
66 73
66 75
66 76
66 78
66 80
66 84
67 68
67 71
67 75
67 76
67 78
67 80
67 84
67 85
68 70
68 71
68 73
68 74
68 75
68 78
68 79
68 80
68 81
68 83
68 84
69 87
70 73
70 74
70 79
70 81
70 82
70 83
70 86
71 75
71 76
71 78
71 80
71 84
71 85
72 77
72 82
73 74
73 75
73 78
73 79
73 80
73 81
73 83
73 88
73 90
74 79
74 81
74 82
74 83
74 86
74 90
74 94
75 76
75 78
75 79
75 80
75 81
75 83
75 84
75 88
75 89
75 95
76 78
76 80
76 84
76 85
76 88
76 89
76 95
76 98
77 82
77 86
77 92
77 93
77 94
77 96
77 97
78 80
78 84
78 85
78 88
78 89
78 95
78 98
79 81
79 83
79 86
79 88
79 90
79 99
80 84
80 85
80 88
80 89
80 95
80 98
81 83
81 86
81 88
81 90
81 99
82 83
82 86
82 92
82 93
82 94
82 96
82 97
83 86
83 88
83 90
83 94
83 99
84 85
84 88
84 89
84 95
84 98
84 99
85 87
85 88
85 89
85 91
85 95
85 98
86 90
86 92
86 94
86 96
87 91
88 89
88 90
88 95
88 98
88 99
89 90
89 95
89 98
89 99
90 94
90 95
90 99
92 93
92 94
92 96
92 97
93 96
93 97
94 96
94 97
95 98
95 99
96 97
