1900,11,GRG,0,0,0,0,7,11,0.8
1900,11,GRG,0,10,1,1,7,11,0.8
1900,11,GRG,0,20,1,-1,7,11,0.8
1900,11,GRG,0,30,1,1,7,11,0.8
1900,11,GRG,0,40,1,-1,7,11,0.8
1900,11,GRG,0,50,1,1,7,11,0.8
1900,11,GRG,0,60,1,-1,7,11,0.8
1900,11,GRG,0,70,1,1,7,11,0.8
1900,11,GRG,0,80,1,-1,7,11,0.8
1900,11,GRG,0,90,1,1,7,11,0.8
1900,11,GRG,1,0,1,-1,0,11,0.8
1900,11,GRG,1,10,1,1,7,11,0.8
1900,11,GRG,1,20,1,-1,7,11,0.8
1900,11,GRG,1,30,1,1,7,11,0.8
1900,11,GRG,1,40,1,-1,7,11,0.8
1900,11,GRG,1,50,1,1,7,11,0.8
1900,11,GRG,1,60,1,-1,7,11,0.8
1900,11,GRG,1,70,1,1,7,11,0.8
1900,11,GRG,1,80,1,-1,7,11,0.8
1900,11,GRG,1,90,1,1,7,11,0.8
1900,11,GRG,2,0,1,-1,7,11,0.8
1900,11,GRG,2,10,1,1,7,11,0.8
1900,11,GRG,2,20,1,-1,7,11,0.8
1900,11,GRG,2,30,1,1,7,11,0.8
1900,11,GRG,2,40,1,-1,7,11,0.8
1900,11,GRG,2,50,1,1,7,11,0.8
1900,11,GRG,2,60,1,-1,7,11,0.8
1900,11,GRG,2,70,1,1,7,11,0.8
1900,11,GRG,2,80,1,-1,7,11,0.8
1900,11,GRG,2,90,1,1,7,11,0.8
1900,11,GRG,3,0,1,-1,6,11,0.8
1900,11,GRG,3,10,1,1,7,11,0.8
1900,11,GRG,3,20,1,-1,7,11,0.8
1900,11,GRG,3,30,1,1,7,11,0.8
1900,11,GRG,3,40,1,-1,7,11,0.8
1900,11,GRG,3,50,1,1,7,11,0.8
1900,11,GRG,3,60,1,-1,7,11,0.8
1900,11,GRG,3,70,1,1,7,11,0.8
1900,11,GRG,3,80,1,-1,7,11,0.8
1900,11,GRG,3,90,1,1,7,11,0.8
